galaxy,T,n_pts,rmax,model,alpha,cap,n_shells,chi2,chi2_red,bic,back_p0,back_p1,shell_idx,r_kpc,M_Msun,sigma_over_r,sigma_kpc
UGC00128,8,22,53.75,einasto,0.17,0.6,2,23.0655,1.6475,47.7939,5.9745,17.0603,2,42.078,1.7979e+10,0.0322,1.355
UGC00128,8,22,53.75,einasto,0.17,0.7,2,23.0655,1.6475,47.7939,5.97452,17.05989,1,17.083,5.3820e+09,0.0772,1.318
UGC00128,8,22,53.75,einasto,0.17,0.7,2,23.0655,1.6475,47.7939,5.97452,17.05989,2,42.079,1.7983e+10,0.0322,1.355
UGC00128,8,22,53.75,einasto,0.17,0.8,2,23.2244,1.6589,47.9527,5.96239,17.34364,1,16.333,4.9701e+09,0.0139,0.227
UGC00128,8,22,53.75,einasto,0.17,0.8,2,23.2244,1.6589,47.9527,5.96239,17.34364,2,42.109,1.7535e+10,0.0321,1.352
UGC00128,8,22,53.75,einasto,0.17,0.9,2,23.0655,1.6475,47.7939,5.97451,17.05995,1,17.083,5.3819e+09,0.0772,1.318
UGC00128,8,22,53.75,einasto,0.17,0.9,2,23.0655,1.6475,47.7939,5.97451,17.05995,2,42.079,1.7984e+10,0.0322,1.356
UGC00128,8,22,53.75,einasto,0.17,1.0,2,23.0655,1.6475,47.7939,5.97452,17.05982,1,17.083,5.3820e+09,0.0772,1.318
UGC00128,8,22,53.75,einasto,0.17,1.0,2,23.0655,1.6475,47.7939,5.97452,17.05982,2,42.079,1.7985e+10,0.0322,1.356
UGC00731,10,12,10.91,burkert,,0.1,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.2,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.3,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.4,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.5,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.6,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.7,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.8,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,0.9,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,burkert,,1.0,0,5.7019,0.5702,10.6717,7.79261,2.35683,0,,,,
UGC00731,10,12,10.91,nfw,,0.1,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.2,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.3,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.4,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.5,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.6,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.7,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.8,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,0.9,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,nfw,,1.0,0,3.3959,0.3396,8.3657,6.76925,8.22089,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.1,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.2,0,5.1192,0.5119,10.089,5.71771,14.62146,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.3,0,5.1192,0.5119,10.089,5.71771,14.62146,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.4,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.5,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.6,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.7,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.8,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,0.9,0,5.1192,0.5119,10.089,5.71771,14.62147,0,,,,
UGC00731,10,12,10.91,einasto,0.17,1.0,0,5.1192,0.5119,10.089,5.71771,14.62146,0,,,,
UGC02487,0,17,80.38,burkert,,0.1,2,8.4532,0.9392,31.1189,8.31388,6.0471,1,29.991,1.9864e+11,0.0104,0.313
UGC02487,0,17,80.38,burkert,,0.1,2,8.4532,0.9392,31.1189,8.31388,6.0471,2,64.519,3.1623e+11,0.1,6.452
UGC02487,0,17,80.38,burkert,,0.2,2,8.3788,0.931,31.0445,8.31758,6.01955,1,29.935,1.9940e+11,0.0142,0.426
UGC02487,0,17,80.38,burkert,,0.2,2,8.3788,0.931,31.0445,8.31758,6.01955,2,64.504,3.1623e+11,0.1051,6.781
UGC02487,0,17,80.38,burkert,,0.3,2,4.8081,0.5342,27.4738,8.41094,5.24981,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.3,2,4.8081,0.5342,27.4738,8.41094,5.24981,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.4,2,4.8081,0.5342,27.4738,8.41094,5.24982,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.4,2,4.8081,0.5342,27.4738,8.41094,5.24982,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.5,2,4.8081,0.5342,27.4738,8.41094,5.24986,1,28.123,2.7920e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.5,2,4.8081,0.5342,27.4738,8.41094,5.24986,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.6,2,4.8081,0.5342,27.4738,8.41095,5.24978,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.6,2,4.8081,0.5342,27.4738,8.41095,5.24978,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.7,2,4.8081,0.5342,27.4738,8.41095,5.24977,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.7,2,4.8081,0.5342,27.4738,8.41095,5.24977,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.8,2,4.8081,0.5342,27.4738,8.41094,5.24983,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.8,2,4.8081,0.5342,27.4738,8.41094,5.24983,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,0.9,2,4.8081,0.5342,27.4738,8.41094,5.24983,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,0.9,2,4.8081,0.5342,27.4738,8.41094,5.24983,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,burkert,,1.0,2,4.8081,0.5342,27.4738,8.41094,5.24982,1,28.123,2.7921e+11,0.1533,4.311
UGC02487,0,17,80.38,burkert,,1.0,2,4.8081,0.5342,27.4738,8.41094,5.24982,2,62.69,3.1623e+11,0.1055,6.611
UGC02487,0,17,80.38,nfw,,0.1,2,4.6235,0.5137,27.2892,8.01809,8.23946,1,27.773,2.2717e+11,0.1,2.777
UGC02487,0,17,80.38,nfw,,0.1,2,4.6235,0.5137,27.2892,8.01809,8.23946,2,65.466,3.1623e+11,0.1,6.547
UGC02487,0,17,80.38,nfw,,0.2,2,2.7318,0.3035,25.3975,8.11075,7.28731,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.2,2,2.7318,0.3035,25.3975,8.11075,7.28731,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.3,2,2.7318,0.3035,25.3975,8.11075,7.28734,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.3,2,2.7318,0.3035,25.3975,8.11075,7.28734,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.4,2,2.7318,0.3035,25.3975,8.11075,7.28732,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.4,2,2.7318,0.3035,25.3975,8.11075,7.28732,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.5,2,2.7318,0.3035,25.3975,8.11075,7.28732,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.5,2,2.7318,0.3035,25.3975,8.11075,7.28732,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.6,2,2.7318,0.3035,25.3975,8.11075,7.28731,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.6,2,2.7318,0.3035,25.3975,8.11075,7.28731,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.7,2,2.7318,0.3035,25.3975,8.11075,7.28732,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.7,2,2.7318,0.3035,25.3975,8.11075,7.28732,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.8,2,2.7318,0.3035,25.3975,8.11075,7.2873,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.8,2,2.7318,0.3035,25.3975,8.11075,7.2873,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,0.9,2,2.7318,0.3035,25.3975,8.11075,7.28735,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,0.9,2,2.7318,0.3035,25.3975,8.11075,7.28735,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,nfw,,1.0,2,2.7318,0.3035,25.3975,8.11075,7.28732,1,27.424,2.7713e+11,0.1555,4.266
UGC02487,0,17,80.38,nfw,,1.0,2,2.7318,0.3035,25.3975,8.11075,7.28732,2,64.086,3.1623e+11,0.1064,6.821
UGC02487,0,17,80.38,einasto,0.17,0.1,2,4.6452,0.5161,27.3109,7.45185,7.73406,1,27.538,2.2893e+11,0.1,2.754
UGC02487,0,17,80.38,einasto,0.17,0.1,2,4.6452,0.5161,27.3109,7.45185,7.73406,2,65.672,3.1623e+11,0.1,6.567
UGC02487,0,17,80.38,einasto,0.17,0.2,2,2.6311,0.2923,25.2968,7.53216,6.94491,1,27.233,2.7360e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.2,2,2.6311,0.2923,25.2968,7.53216,6.94491,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.3,2,2.6311,0.2923,25.2968,7.53216,6.94491,1,27.233,2.7360e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.3,2,2.6311,0.2923,25.2968,7.53216,6.94491,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.4,2,2.6311,0.2923,25.2968,7.53218,6.94476,1,27.233,2.7361e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.4,2,2.6311,0.2923,25.2968,7.53218,6.94476,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.5,2,2.6311,0.2923,25.2968,7.53216,6.94492,1,27.233,2.7360e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.5,2,2.6311,0.2923,25.2968,7.53216,6.94492,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.6,2,2.6311,0.2923,25.2968,7.53218,6.94477,1,27.233,2.7361e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.6,2,2.6311,0.2923,25.2968,7.53218,6.94477,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.7,2,2.6311,0.2923,25.2968,7.53218,6.94476,1,27.233,2.7361e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.7,2,2.6311,0.2923,25.2968,7.53218,6.94476,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.8,2,2.6311,0.2923,25.2968,7.53218,6.94476,1,27.233,2.7361e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.8,2,2.6311,0.2923,25.2968,7.53218,6.94476,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,0.9,2,2.6311,0.2923,25.2968,7.53216,6.94491,1,27.233,2.7360e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,0.9,2,2.6311,0.2923,25.2968,7.53216,6.94491,2,64.359,3.1623e+11,0.105,6.758
UGC02487,0,17,80.38,einasto,0.17,1.0,2,2.6311,0.2923,25.2968,7.53218,6.94476,1,27.233,2.7361e+11,0.156,4.249
UGC02487,0,17,80.38,einasto,0.17,1.0,2,2.6311,0.2923,25.2968,7.53218,6.94476,2,64.359,3.1623e+11,0.105,6.758
UGC02953,2,106,62.39,burkert,,0.1,4,153.3289,1.6666,218.617,8.02621,5.79262,1,5.632,1.6252e+10,0.1,0.563
UGC02953,2,106,62.39,burkert,,0.1,4,153.3289,1.6666,218.617,8.02621,5.79262,2,19.745,6.0585e+10,0.1,1.974
UGC02953,2,106,62.39,burkert,,0.1,4,153.3289,1.6666,218.617,8.02621,5.79262,3,35.588,9.7859e+10,0.1,3.559
UGC02953,2,106,62.39,burkert,,0.1,4,153.3289,1.6666,218.617,8.02621,5.79262,4,53.021,2.6409e+11,0.1,5.302
UGC02953,2,106,62.39,burkert,,0.2,4,115.4997,1.2554,180.7878,8.01564,5.49577,1,6.102,2.5937e+10,0.2,1.22
UGC02953,2,106,62.39,burkert,,0.2,4,115.4997,1.2554,180.7878,8.01564,5.49577,2,19.145,7.3401e+10,0.133,2.546
UGC02953,2,106,62.39,burkert,,0.2,4,115.4997,1.2554,180.7878,8.01564,5.49577,3,38.647,1.8684e+11,0.2,7.729
UGC02953,2,106,62.39,burkert,,0.2,4,115.4997,1.2554,180.7878,8.01564,5.49577,4,58.116,3.1623e+11,0.1188,6.903
UGC02953,2,106,62.39,burkert,,0.3,4,99.1073,1.0773,164.3954,6.3036,53.33538,1,4.771,3.3950e+10,0.3,1.431
UGC02953,2,106,62.39,burkert,,0.3,4,99.1073,1.0773,164.3954,6.3036,53.33538,2,7.89,1.6591e+09,0.018,0.142
UGC02953,2,106,62.39,burkert,,0.3,4,99.1073,1.0773,164.3954,6.3036,53.33538,3,7.901,7.8138e+10,0.3,2.37
UGC02953,2,106,62.39,burkert,,0.3,4,99.1073,1.0773,164.3954,6.3036,53.33538,4,18.181,1.1178e+11,0.1738,3.16
UGC02953,2,106,62.39,burkert,,0.4,2,81.3369,0.83,118.6445,6.29871,53.82048,1,6.796,1.1264e+11,0.3889,2.643
UGC02953,2,106,62.39,burkert,,0.4,2,81.3369,0.83,118.6445,6.29871,53.82048,2,18.118,1.1439e+11,0.1804,3.268
UGC02953,2,106,62.39,burkert,,0.5,2,81.3369,0.83,118.6445,6.29871,53.8201,1,6.796,1.1264e+11,0.3889,2.643
UGC02953,2,106,62.39,burkert,,0.5,2,81.3369,0.83,118.6445,6.29871,53.8201,2,18.118,1.1439e+11,0.1804,3.268
UGC02953,2,106,62.39,burkert,,0.6,4,50.4314,0.5482,115.7196,5.84051,112.60529,1,4.854,2.9838e+10,0.214,1.039
UGC02953,2,106,62.39,burkert,,0.6,4,50.4314,0.5482,115.7196,5.84051,112.60529,2,7.952,6.3766e+10,0.2264,1.8
UGC02953,2,106,62.39,burkert,,0.6,4,50.4314,0.5482,115.7196,5.84051,112.60529,3,18.191,1.0436e+11,0.1721,3.131
UGC02953,2,106,62.39,burkert,,0.6,4,50.4314,0.5482,115.7196,5.84051,112.60529,4,37.462,3.1623e+11,0.6,22.477
UGC02953,2,106,62.39,burkert,,0.7,4,50.0921,0.5445,115.3803,6.06091,67.96186,1,4.849,3.0033e+10,0.2149,1.042
UGC02953,2,106,62.39,burkert,,0.7,4,50.0921,0.5445,115.3803,6.06091,67.96186,2,7.953,6.4391e+10,0.2271,1.806
UGC02953,2,106,62.39,burkert,,0.7,4,50.0921,0.5445,115.3803,6.06091,67.96186,3,18.185,1.0500e+11,0.1728,3.143
UGC02953,2,106,62.39,burkert,,0.7,4,50.0921,0.5445,115.3803,6.06091,67.96186,4,45.504,3.1623e+11,0.7,31.853
UGC02953,2,106,62.39,burkert,,0.8,4,49.9042,0.5424,115.1923,6.12373,63.00754,1,4.847,3.0140e+10,0.2154,1.044
UGC02953,2,106,62.39,burkert,,0.8,4,49.9042,0.5424,115.1923,6.12373,63.00754,2,7.955,6.4736e+10,0.2275,1.81
UGC02953,2,106,62.39,burkert,,0.8,4,49.9042,0.5424,115.1923,6.12373,63.00754,3,18.178,1.0515e+11,0.173,3.144
UGC02953,2,106,62.39,burkert,,0.8,4,49.9042,0.5424,115.1923,6.12373,63.00754,4,50.122,3.1623e+11,0.8,40.098
UGC02953,2,106,62.39,burkert,,0.9,4,49.7937,0.5412,115.0819,6.14976,61.58768,1,4.846,3.0201e+10,0.2156,1.045
UGC02953,2,106,62.39,burkert,,0.9,4,49.7937,0.5412,115.0819,6.14976,61.58768,2,7.957,6.4948e+10,0.2277,1.812
UGC02953,2,106,62.39,burkert,,0.9,4,49.7937,0.5412,115.0819,6.14976,61.58768,3,18.174,1.0538e+11,0.1731,3.147
UGC02953,2,106,62.39,burkert,,0.9,4,49.7937,0.5412,115.0819,6.14976,61.58768,4,52.201,3.1623e+11,0.9,46.98
UGC02953,2,106,62.39,burkert,,1.0,4,49.7236,0.5405,115.0117,6.16374,60.96031,1,4.846,3.0237e+10,0.2158,1.046
UGC02953,2,106,62.39,burkert,,1.0,4,49.7236,0.5405,115.0117,6.16374,60.96031,2,7.957,6.5103e+10,0.2279,1.814
UGC02953,2,106,62.39,burkert,,1.0,4,49.7236,0.5405,115.0117,6.16374,60.96031,3,18.172,1.0558e+11,0.1733,3.149
UGC02953,2,106,62.39,burkert,,1.0,4,49.7236,0.5405,115.0117,6.16374,60.96031,4,52.679,3.1623e+11,1.0,52.679
UGC02953,2,106,62.39,nfw,,0.1,4,163.6699,1.779,228.9581,7.1792,15.72315,1,6.088,2.1555e+10,0.1,0.609
UGC02953,2,106,62.39,nfw,,0.1,4,163.6699,1.779,228.9581,7.1792,15.72315,2,18.875,3.9305e+10,0.095,1.794
UGC02953,2,106,62.39,nfw,,0.1,4,163.6699,1.779,228.9581,7.1792,15.72315,3,38.696,4.8258e+10,0.0707,2.738
UGC02953,2,106,62.39,nfw,,0.1,4,163.6699,1.779,228.9581,7.1792,15.72315,4,55.412,2.0345e+11,0.1,5.541
UGC02953,2,106,62.39,nfw,,0.2,3,118.2496,1.2447,169.5474,7.01129,18.30314,1,6.242,3.5515e+10,0.2,1.248
UGC02953,2,106,62.39,nfw,,0.2,3,118.2496,1.2447,169.5474,7.01129,18.30314,2,18.655,4.8794e+10,0.1135,2.118
UGC02953,2,106,62.39,nfw,,0.2,3,118.2496,1.2447,169.5474,7.01129,18.30314,3,52.158,2.6477e+11,0.2,10.432
UGC02953,2,106,62.39,nfw,,0.3,3,101.169,1.0649,152.4669,6.66352,25.10064,1,6.483,6.0721e+10,0.3,1.945
UGC02953,2,106,62.39,nfw,,0.3,3,101.169,1.0649,152.4669,6.66352,25.10064,2,18.484,6.9369e+10,0.1428,2.64
UGC02953,2,106,62.39,nfw,,0.3,3,101.169,1.0649,152.4669,6.66352,25.10064,3,52.566,3.1623e+11,0.2427,12.757
UGC02953,2,106,62.39,nfw,,0.4,2,89.0675,0.9089,126.3751,5.08648,300.0,1,6.722,9.4215e+10,0.3727,2.505
UGC02953,2,106,62.39,nfw,,0.4,2,89.0675,0.9089,126.3751,5.08648,300.0,2,18.202,8.7625e+10,0.1555,2.831
UGC02953,2,106,62.39,nfw,,0.5,2,89.0675,0.9089,126.3751,5.08648,300.0,1,6.722,9.4215e+10,0.3727,2.505
UGC02953,2,106,62.39,nfw,,0.5,2,89.0675,0.9089,126.3751,5.08648,300.0,2,18.202,8.7625e+10,0.1555,2.831
UGC02953,2,106,62.39,nfw,,0.6,4,58.3048,0.6337,123.593,4.93651,299.97804,1,4.858,2.7816e+10,0.2103,1.022
UGC02953,2,106,62.39,nfw,,0.6,4,58.3048,0.6337,123.593,4.93651,299.97804,2,7.876,5.7007e+10,0.2234,1.76
UGC02953,2,106,62.39,nfw,,0.6,4,58.3048,0.6337,123.593,4.93651,299.97804,3,18.176,8.2562e+10,0.1494,2.716
UGC02953,2,106,62.39,nfw,,0.6,4,58.3048,0.6337,123.593,4.93651,299.97804,4,48.572,3.1623e+11,0.6,29.143
UGC02953,2,106,62.39,nfw,,0.7,4,57.0487,0.6201,122.3369,4.97758,299.93829,1,4.892,2.7701e+10,0.2043,0.999
UGC02953,2,106,62.39,nfw,,0.7,4,57.0487,0.6201,122.3369,4.97758,299.93829,2,7.887,5.5031e+10,0.2173,1.714
UGC02953,2,106,62.39,nfw,,0.7,4,57.0487,0.6201,122.3369,4.97758,299.93829,3,18.194,8.1300e+10,0.1486,2.704
UGC02953,2,106,62.39,nfw,,0.7,4,57.0487,0.6201,122.3369,4.97758,299.93829,4,54.331,3.1623e+11,0.7,38.032
UGC02953,2,106,62.39,nfw,,0.8,2,89.0675,0.9089,126.3751,5.08648,300.0,1,6.722,9.4215e+10,0.3727,2.505
UGC02953,2,106,62.39,nfw,,0.8,2,89.0675,0.9089,126.3751,5.08648,300.0,2,18.202,8.7625e+10,0.1555,2.831
UGC02953,2,106,62.39,nfw,,0.9,4,56.9363,0.6189,122.2244,5.00128,299.99961,1,4.901,2.7631e+10,0.2027,0.993
UGC02953,2,106,62.39,nfw,,0.9,4,56.9363,0.6189,122.2244,5.00128,299.99961,2,7.889,5.4452e+10,0.2157,1.702
UGC02953,2,106,62.39,nfw,,0.9,4,56.9363,0.6189,122.2244,5.00128,299.99961,3,18.2,8.0826e+10,0.1483,2.698
UGC02953,2,106,62.39,nfw,,0.9,4,56.9363,0.6189,122.2244,5.00128,299.99961,4,59.2,3.1623e+11,0.8043,47.616
UGC02953,2,106,62.39,nfw,,1.0,4,56.9363,0.6189,122.2244,5.00147,299.997,1,4.9,2.7626e+10,0.2027,0.993
UGC02953,2,106,62.39,nfw,,1.0,4,56.9363,0.6189,122.2244,5.00147,299.997,2,7.889,5.4455e+10,0.2157,1.702
UGC02953,2,106,62.39,nfw,,1.0,4,56.9363,0.6189,122.2244,5.00147,299.997,3,18.2,8.0824e+10,0.1483,2.698
UGC02953,2,106,62.39,nfw,,1.0,4,56.9363,0.6189,122.2244,5.00147,299.997,4,59.245,3.1623e+11,0.8054,47.715
UGC02953,2,106,62.39,einasto,0.17,0.1,4,124.2621,1.3507,189.5502,5.13756,94.04138,1,4.302,1.8682e+10,0.1,0.43
UGC02953,2,106,62.39,einasto,0.17,0.1,4,124.2621,1.3507,189.5502,5.13756,94.04138,2,6.064,2.1405e+10,0.1,0.606
UGC02953,2,106,62.39,einasto,0.17,0.1,4,124.2621,1.3507,189.5502,5.13756,94.04138,3,8.278,2.8925e+10,0.1,0.828
UGC02953,2,106,62.39,einasto,0.17,0.1,4,124.2621,1.3507,189.5502,5.13756,94.04138,4,18.172,5.2030e+10,0.1,1.817
UGC02953,2,106,62.39,einasto,0.17,0.2,4,110.3042,1.199,175.5924,4.36305,300.0,1,3.165,7.0874e+09,0.2,0.633
UGC02953,2,106,62.39,einasto,0.17,0.2,4,110.3042,1.199,175.5924,4.36305,300.0,2,5.156,3.0789e+10,0.2,1.031
UGC02953,2,106,62.39,einasto,0.17,0.2,4,110.3042,1.199,175.5924,4.36305,300.0,3,8.081,5.0516e+10,0.1974,1.595
UGC02953,2,106,62.39,einasto,0.17,0.2,4,110.3042,1.199,175.5924,4.36305,300.0,4,18.137,7.5731e+10,0.1424,2.582
UGC02953,2,106,62.39,einasto,0.17,0.3,4,101.3618,1.1018,166.65,5.93085,23.90966,1,6.628,6.8614e+10,0.3,1.989
UGC02953,2,106,62.39,einasto,0.17,0.3,4,101.3618,1.1018,166.65,5.93085,23.90966,2,18.307,9.7064e+10,0.1814,3.322
UGC02953,2,106,62.39,einasto,0.17,0.3,4,101.3618,1.1018,166.65,5.93085,23.90966,3,47.188,2.3926e+11,0.3,14.157
UGC02953,2,106,62.39,einasto,0.17,0.3,4,101.3618,1.1018,166.65,5.93085,23.90966,4,62.39,3.1623e+11,0.3,18.717
UGC02953,2,106,62.39,einasto,0.17,0.4,3,83.2859,0.8767,134.5837,4.18596,300.0,1,6.722,9.3311e+10,0.3641,2.447
UGC02953,2,106,62.39,einasto,0.17,0.4,3,83.2859,0.8767,134.5837,4.18596,300.0,2,18.173,9.2291e+10,0.1623,2.949
UGC02953,2,106,62.39,einasto,0.17,0.4,3,83.2859,0.8767,134.5837,4.18596,300.0,3,51.703,3.1623e+11,0.4,20.681
UGC02953,2,106,62.39,einasto,0.17,0.5,3,81.661,0.8596,132.9588,4.36262,299.99996,1,5.99,3.9507e+10,0.2565,1.536
UGC02953,2,106,62.39,einasto,0.17,0.5,3,81.661,0.8596,132.9588,4.36262,299.99996,2,8.47,6.0514e+10,0.5,4.235
UGC02953,2,106,62.39,einasto,0.17,0.5,3,81.661,0.8596,132.9588,4.36262,299.99996,3,18.596,6.5479e+10,0.1207,2.244
UGC02953,2,106,62.39,einasto,0.17,0.6,3,81.1898,0.8546,132.4876,4.2406,300.0,1,6.675,8.2490e+10,0.3348,2.235
UGC02953,2,106,62.39,einasto,0.17,0.6,3,81.1898,0.8546,132.4876,4.2406,300.0,2,18.055,8.0051e+10,0.1545,2.789
UGC02953,2,106,62.39,einasto,0.17,0.6,3,81.1898,0.8546,132.4876,4.2406,300.0,3,56.686,3.1623e+11,0.5474,31.032
UGC02953,2,106,62.39,einasto,0.17,0.7,4,62.2569,0.6767,127.545,4.25332,299.99978,1,4.892,2.7078e+10,0.2027,0.992
UGC02953,2,106,62.39,einasto,0.17,0.7,4,62.2569,0.6767,127.545,4.25332,299.99978,2,7.841,5.1733e+10,0.2138,1.676
UGC02953,2,106,62.39,einasto,0.17,0.7,4,62.2569,0.6767,127.545,4.25332,299.99978,3,18.167,7.2403e+10,0.1385,2.516
UGC02953,2,106,62.39,einasto,0.17,0.7,4,62.2569,0.6767,127.545,4.25332,299.99978,4,54.581,3.1623e+11,0.7,38.207
UGC02953,2,106,62.39,einasto,0.17,0.8,3,81.1898,0.8546,132.4876,4.24058,299.99955,1,6.675,8.2490e+10,0.3348,2.235
UGC02953,2,106,62.39,einasto,0.17,0.8,3,81.1898,0.8546,132.4876,4.24058,299.99955,2,18.055,8.0052e+10,0.1545,2.789
UGC02953,2,106,62.39,einasto,0.17,0.8,3,81.1898,0.8546,132.4876,4.24058,299.99955,3,56.683,3.1623e+11,0.5474,31.029
UGC02953,2,106,62.39,einasto,0.17,0.9,3,81.1898,0.8546,132.4876,4.2406,300.0,1,6.675,8.2490e+10,0.3348,2.235
